Original_Entry_ID,pXC50,SMILES
CHEMBL1762481,4.15,C1=C(C(F)(F)F)N=C(O[C@H](CCN)C=2ON=CC2)C(=C1)C#N
CHEMBL595622,7.7,C1(=CNC2=C1C=C(C=C2)F)CCCCNC3COC=4C(=C5C(=CC4)CNC5=O)C3
45271390,8.52288,ClC=1C=C(OC(C2CCNCC2)C3=CC=CN=C3)C=CC1
CHEMBL1914696,8.13,[C@H]1(C2=CC=C(C=C2)Cl)CC3CCC(N3C)[C@H]1CNC=4N=C(C=CC4)Br
CHEMBL118,5.48,S(C1=CC=C(C=C1)N2C(C3=CC=C(C)C=C3)=CC(C(F)(F)F)=N2)(N)(=O)=O
46888926,7.0315199999999995,O(CCCN1CCN(CC1)C2=C3OC(O)=NC3=CC=C2)C=4C=C5NC(=O)CCC5=CC4
24764464,6.95078,FC=1C=C([C@H](N(C2=CC=CC=C2)C)[C@H](O)CNC)C=CC1
CHEMBL2326694,6.27,C1[C@@H](CN(CC=C1)CCOC)C2=CC(=C(C=C2)Cl)Cl
CHEMBL1683900,6.52,C1CCCCC1(C2=CC=3C(C=C2)=CC=CC3)CN
CHEMBL276520,7.52,N1C2=C(C(=C1)CCC3CCNCC3)C=CC=C2
24803185,8.80134,ClC=1C=C([C@]23[C@](C2)(CNCC3)COC)C=CC1F
CHEMBL1258314,7.61,C1=CC2=CNC(=C2C(=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=CC=C(C5)F)F)O
CHEMBL245061,3.11,C=1CCC(C(OC)=O)C1C=2C=CC(=C(Cl)C2)Cl
CHEMBL1946258,8.28,C(CC(C1=NC2=C(S1)C=CC=C2)=O)CN3CCCN(C=4C=CC(Cl)=CC4)CC3
44411313,8.55284,FC(F)(F)CCN(C1CCNCC1)CC=2C(=CC=CC2)C(F)(F)F
44563257,5.85387,S(C1C(O)(CC=2C1=CC=CC2)CNC)C=3C(=CC=CC3)C
11515426,7.481489999999999,ClC1=C(CN([C@H]2CCNC2)C(=O)CCCC)C=CC(Cl)=C1
CHEMBL201666,5.63,C1CN(C(C(C=2C=CC(=CC2)C(=O)OC)=O)CCC)CC1
CHEMBL443922,9.46,C=1C=C(C(OC=2C=C(C(=CC2)Cl)Cl)=CC1)CN(C)C
CHEMBL148104,5.33,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(C(C)(C)C)C
CHEMBL2207489,4.53,O1N=C(C2=C1C=C(C=C2)F)C3CCN(CC3)CCC
CHEMBL556915,7.59,C1CC(CCC1(C=2C=CC=CC2)NC(C)=O)C(=O)[C@@H]3CC[C@H](CC3(C)C)N[C@@H](C4=CC=C(C=C4)OC)C
CHEMBL2037522,5.88,C1N(CCC=2C=CC=CC12)CCCCC=3SC=4C(N3)=CC=CC4
90664815,7.55284,ClC=1C(=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3C)C4=CC=C(F)C=C4)CCC)C=CC1)C
CHEMBL230000,10.1,C12NC(CC1)CC(C3=CC=C(C=C3)/C=C\I)C2C(=O)OCCF
CHEMBL395998,10.1,C12NC(CC1)CC(C2C(OCC[18F])=O)C3=CC=C(C=C3)/C=C\I
CHEMBL2314215,10.1,[C@@H]12N[C@H](CC1)C[C@@H]([C@@H]2C(OCCF)=O)C3=CC=C(C=C3)/C=C\I
45268114,8.920819999999999,N(C[C@H]1[C@H](CCC1)C=2C=3C(NC2)=CC=C(C3)C#N)(C)C
CHEMBL552167,9.89,C=1(C=C2C(=CC1)NC=C2[C@@H]3[C@H](CCC3)CN(C)C)C#N
CHEMBL559092,7.24,C=1(C=C2C(=CC1)NC=C2[C@H]3[C@@H](CCC3)CN(C)C)C#N
CHEMBL539470,8.96,C=1(C=C2C(=CC1)NC=C2[C@H]3[C@H](CCC3)CN(C)C)C#N
25210604,9.0,ClC=1C=C(C2([C@H]3[C@@H]2CNC3)COCC(F)(F)F)C=CC1Cl
CHEMBL610220,9.0,C1NC[C@@H]2[C@H]1[C@]2(C3=CC(=C(C=C3)Cl)Cl)COCC(F)(F)F
CHEMBL1644609,5.05,C1[C@@H]2N[C@@H](CC2)C[C@@H]1OC3=CC=CC(=N3)C4=C(C=CC=C4)C#N
CHEMBL2037431,6.78,S1C(=NC=2C1=CC=CC2)CCCCN3CCN(CC3)C=4C=CC(=CC4)Cl
44441353,7.823910000000001,FC1=C(CN([C@H]2CCNC2)C3CCOCC3)C=CC(F)=C1F
11710505,6.65365,O=C(N(C1CCC1)[C@H]2CCNC2)C3=C(OC4=CC=CC=C4)C=CC=C3
CHEMBL1170793,7.8,N1CCN(C(C1)CC=2C=CC=CC2)C3=CC=C(C(=C3)Cl)Cl
24802843,8.10018,ClC=1C=C([C@]23[C@](C2)(CNCC3)CO)C=CC1Cl
CHEMBL236675,8.57,C=1C=C(OC2=CC=C(C=C2)C(F)(F)F)C(=CC1C#CCCN3CCOCC3)CNC
CHEMBL402644,8.17,C1=CC(OC2=CC(=C(C=C2)Cl)Cl)=C(C=C1C(N3CCN(C4CC4)CC3)=O)CNC
CHEMBL1241639,7.3,C1=C(C=2C=CC(C)=NC2C=C1)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C(CO5)=NN=N6
CHEMBL1258649,7.98,C1(=CC2=CNC(=C2C=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)O)F
CHEMBL2112644,5.42,N(CCCC=1C=2C=C(C=CC2NC1)F)CCOC=3C=CC=CC3
CHEMBL1084971,8.1,C=1C=CC([C@H](N2CCNCC2)CC3=CC=CC=C3O)=CC1
CHEMBL592939,6.95,C1=C2C(=C3C(=C1F)OCC(C3)N(CCCC=4C5=C(NC4)C=CC(=C5)F)CC6CC6)C(=O)NCC2
CHEMBL208232,8.24,C1(CN(CC(C)C)C2CCNCC2)=CC=C(C(F)(F)F)C=C1F
CHEMBL1173754,9.0,C1CNC[C@@]2([C@]1(C2)C3=CC(=C(C=C3)Cl)Cl)C(=O)C
CHEMBL1643513,6.88,C1=CC=C2C(=C1)[C@@H](CCN2C3=CC=C(C(=C3)Cl)Cl)NC
CHEMBL1643511,7.7,C1=CC=C2C(=C1)C(CCN2C3=CC=C(C(=C3)Cl)Cl)NC
44579404,6.1249400000000005,S(=O)(=O)(C1=CC=C(OC2=C(CN(C)C)C=C(F)C=C2)C=C1)C
CHEMBL498566,5.42,C=1C=C(CCN(CCN2CCCC2)CC)C=CC1OC(F)(F)F
CHEMBL225235,7.6,C12N(C(CC1)C[C@H](C3=CC=C(C=C3)C)[C@@H]2C4=CC=C(C=C4)F)C
44568691,7.30103,ClC=1C=C(C(=O)C2=C(CN(C)C)C=CC=C2)C=CC1Cl
CHEMBL236604,7.66,C=1C(=CC=C(C1)C2CN(CC=3C=C(OC=4C=CC=C(N4)CN5CCCCC5)C=CC32)C)SC
CHEMBL1419,5.96,C1(C(N(C)C)CC(C)C)(C2=CC=C(C=C2)Cl)CCC1
CHEMBL361949,8.4,N1C=C(CCCN(C)C)C=2C1=CC=C(F)C2
CHEMBL399014,7.81,C=1C(=CC=C(C2C3=C(C=C(C=C3)OC=4SC=C(N4)CN5CCOCC5)CN(C)C2)C1)SC
CHEMBL1172760,6.2,C1CN(C[C@@]2([C@]1(C2)C=3C=CC(=C(C3)Cl)Cl)COC)C(C)C
CHEMBL2407321,6.47,OS(O)(=CC(C1CCNCC1)C2=CC(=C(C=C2)Cl)Cl)=C
CHEMBL142158,6.19,C=1(SC=2C(CN(C)C)=CC=CC2)C=C(F)C(=CC1N)Cl
76332769,6.55284,FC(F)(F)C1=CC(COCC2(CCC(N(CC)CC)CC2)C3=CC=CC=C3)=CC(=C1)C(F)(F)F
53318094,5.6517,ClC=1C(OC2=C(OC3CCNC3)C(F)=CC=C2)=CC=CC1
24965234,8.920819999999999,S(C1=CC=C(OC2=C(C=C(C#CCCN3CCN(C(C)C)C(=O)C3)C=C2)CNC)C=C1)C
9867349,8.85387,FC(F)(F)C=1C(CN(C2CCNCC2)CC(C)C)=CC=CC1
CHEMBL183470,9.92,O(C1=C(C=C(C=C1)I)CO)C=2C(CN(C)C)=CC=CC2
44393464,7.22915,O1C2(CCC(N3CCC(CC3)CC=4C(OC)=CC=CC4)CC2)C=5C(C1=O)=C6OCCOC6=CC5
CHEMBL434728,7.23,C1=2C(O[C@]3(C1=CC=C4C2OCCO4)CC[C@H](N5CCC(CC6=C(OC)C=CC=C6)CC5)CC3)=O
71458044,8.82391,O1N=C2[C@H]([C@@H]1CN3CCN(CC3)CC4=CC=5C(C=C4)=CC=CC5)CNC6=C2C=C(OC)C(OC)=C6
9887951,7.1549,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(S(=O)(=O)N(C)C)=C3)C=CC1Cl
44578374,6.35262,O(C(=O)N([C@H]1CCNC1)CC=2C(OC3=CC=CC=C3)=CC=CC2)CC
CHEMBL246540,7.68,C1=C(OCCCN2CCC(CC2)F)C=C3CN(C)CC(C3=C1)C=4C=CC(=C(C4)Cl)Cl
46226550,6.0915099999999995,S1C=C(C2=CC=C([C@@H]3[C@H](C4N(C(C3)CC4)C)C(=O)NC5CCC(NC(=O)[C@@H]6C7N(C(C[C@@H]6C8=CC=C(C=C8)C=9C=CSC9)CC7)C)CC5)C=C2)C=C1
CHEMBL594388,6.09,C1(=CSC=C1)C=2C=CC([C@H]3CC4N(C(CC4)[C@@H]3C(=O)N[C@@H]5CC[C@@H](NC([C@@H]6C7N(C)C(C[C@@H]6C8=CC=C(C=9C=CSC9)C=C8)CC7)=O)CC5)C)=CC2
16006719,7.180460000000001,O(C1=CC=2[C@@H]3N(CCC3)C[C@H](C2C=C1)C4=CC=NC=C4)CCCN5CCCCC5
CHEMBL1683873,6.19,C1CCCCC1(C2=CC=C(C(=C2)Cl)Cl)CNC3CC3
CHEMBL573532,5.73,C=1C(=C(C=CC1)OC=2C=CC=CC2)N3CCNCC3
CHEMBL364050,8.0,[C@@H]1(C2=CNC3=C2C=CC=C3F)[C@@H](CN(C)C)C1
CHEMBL90903,6.97,C1(C(C2=CC=C(C=C2)Cl)CC3OC1CC3)C(=O)OC
44568349,8.0,S(O)(=O)(NC=1C=C(C(SC2=CC=C(SC)C=C2)=CC1)C=NC)C
CHEMBL505147,8.4,C=1(C=C(CN(C)C)C(OC=2C=CC(SC)=CC2)=CC1)S(N)(=O)=O
CHEMBL1170209,7.3,N1CCN(C=2C=C(C3=C(C2)C=CN3)OC)C(C1)CC=4C=CC=CC4
CHEMBL2333621,8.41,C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)N(C)CC)C
CHEMBL2030637,5.36,C(CN1CCCC1)CC=2C=CC=C(F)C2
CHEMBL514193,6.78,C=1C=CC2=C(N(C(N2[C@@H](CCNC)C=3C=CC=CC3)=O)CCC)C1
CHEMBL461323,5.51,C=1C=CC2=C(N(C(N2[C@H](CCNC)C=3C=CC=CC3)=O)CCC)C1
44543273,6.07469,ClC=1C=C(C(=O)C(NC(C)(C)C)CCC)C=CC1Cl
CHEMBL1083708,8.22,C=1C=CC(C(N2CCNCC2)CC=3C=CC=CC3OC(F)F)=CC1
CHEMBL220713,7.31,C1[C@H](C[C@@H](N(C1)CCF)CCCNC(NC2=CC(=CC(C(=O)C)=C2)C(C)=O)=O)CC3=CC=C(C=C3)F
CHEMBL3085024,5.38,C1C[C@H]2N([C@@H]1C[C@H](C2)NC(C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C
76324331,5.378819999999999,ClC1=CC=C(C(NC2C[C@H]3N([C@@H](C2)CC3)C)C4=CC=C(Cl)C=C4)C=C1
CHEMBL124700,7.07,N1C=C(CCNCCOC2=C3C(OCCO3)=CC=C2)C=4C1=CC=C(F)C4
CHEMBL573667,6.31,C=1C=CC=C(C1)[C@H](N2C3=C(C=C2)C=CC=C3)CCNC
CHEMBL453838,6.49,C=1C=CC2=C(C1)C=CN2C(CCNC)C3=CC=CC=C3
CHEMBL114453,8.0,C1=2C(C3(CCN(CC3)CC(CCC4=CC=CC=C4)O)OC1)=CC=C5C2C=CC=C5
44411176,8.16115,FC(F)(F)C=1C(CN(C2CCNCC2)CC(CC)CC)=CC=CC1
CHEMBL3126730,6.57,C1(=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)SCCN)Cl
CHEMBL1202031,7.77,CN(C)[C@@H]1C[C@@H](C2=CC=C(Cl)C(Cl)=C2)C3=CC=C(I)C=C13
CHEMBL487355,8.22,C=1(C=CC2=C(C1)C=CN2)C3(CCNC3)CC4=CC=CC=C4
16748165,6.2365699999999995,S1C(=NC=C1C2=CC(N(=O)=O)=CC=C2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C
CHEMBL226984,6.24,[C@@H]12CC[C@@H](CC(C3=CC=C(C)C=C3)C1C4=NC=C(S4)C5=CC=CC(=C5)N(=O)=O)N2C
54579450,7.98297,OC(CN1CCN(CC1)C=2C(=C(C=CC2)C)C)CNC(=O)C=3N=C(N(C3C)CCC)C
45279756,6.8827300000000005,ClC1=CC=C(C=2N(C(=C(C(=O)NCCCN3CCN(CC3)C=4C(=C(C=CC4)C)C)C2)C)CCC)C=C1
45270163,6.34008,FC(F)(F)C1=C(C(=O)N([C@H]2CCNC2)C(C)C)C=CC=C1
CHEMBL282575,5.71,[C@@]12(CC[C@@H]3C=4C(=CC(OC(=O)C5=CC=CC=C5)=CC4)CC[C@H]3[C@@H]1CC[C@@H]2O)C
CHEMBL3216259,6.96,C1(=C(N(C)C(=C1)C=2N=CC=CC2)C)C(=O)NCCCN3CCN(C=4C(=C(Cl)C=CC4)Cl)CC3
CHEMBL397575,8.14,C1=C(C#CCCN2CCOCC2)C=C(CNC)C(OC=3C=CC=C(C3)Cl)=C1
24947199,7.85387,FC(F)(F)C1=CC=C(OC(CCN(C)C)C2=CC=C(OCCCN3CCCCC3)C=C2)C=C1
44457058,6.21183,O1[C@H]([C@@H](OC2=C(C=CC=C2)C(OC)=O)C3=CC=CC=C3)CNCC1
9948700,5.72125,ClC=1C=C(C2=CC3OC(CC3)C2C(OC)=O)C=CC1Cl
CHEMBL30008,6.58,N1(C(C=2C=CC(=CC2)F)C=3C=CC(=CC3)F)CCN(CC1)C/C=C/C4=CC=CC=C4
90665073,8.04096,ClC=1C(=C(N2CCN(CC2)CC(O)CNC(=O)C=3N=C(N(C3C)C4=CC=5OCCOC5C=C4)C)C=CC1)C
11503600,7.85387,FC(F)(F)C1CCN(CC1)CCCOC2=CC3=C(C(CN(C3)C)C4=CC=C(OC)C=C4)C=C2
CHEMBL361622,7.44,N1C=2C(=CC=C(C2)Cl)C(=C1)CCCN(C)C
10003490,5.85387,O(CCN(C1CCN(CC1)CCCC2=CC=CC=C2)C)C(C3=CC=CC=C3)C4=CC=CC=C4
CHEMBL605119,9.0,C1NC[C@@H]2[C@@]1(C3=CC(=C(C=C3)Cl)Cl)[C@H]2COC4CCCCC4
CHEMBL521303,5.99,C=1C(=C2CC(COC2=C(C1)F)N(CCCC=3C=4C(NC3)=CC=C(C4)F)C5CCC5)C(=O)O
CHEMBL43124,6.43,N1(CCN(CC1)CCOC(C2=CC=C(C=C2)F)C=3C=CC(=CC3)F)C/C=C/C=4C=CC(=CC4)OC
CHEMBL246913,7.78,C1OCCN(C1)CCCOC2=CC=3[C@@H]4N(C[C@H](C3C=C2)C5=CC=C(C=C5)N6C=NC=C6)CCC4
44430368,8.74473,O(CCCN1CCN(CC1)C(C)C)C2=CC3=C(C(CN(C3)C)C4=CC=C(OC)C=C4)C=C2
CHEMBL218848,5.48,C(C1=CC=C(C=C1)Cl)(C(C)C)C2CCCCN2
CHEMBL575206,7.33,C12N(C(CC1)C[C@@H]([C@@H]2C(OC)=O)C=3C=CC(=CC3)SCC)CC=C
CHEMBL509007,5.71,C1=CC=2C(C)(C(=O)N([C@@H](CCNC)C3=CC=CC=C3)C2C=C1)C
CHEMBL513912,5.87,C1=CC=2C(C)(C(=O)N([C@H](CCNC)C3=CC=CC=C3)C2C=C1)C
24969452,6.522880000000001,FC=1C(=C(O[C@@H]2[C@@H](OCC=3C2=CC=CC3)CNC)C=CC1)C
CHEMBL1272041,5.68,N1(CCN(C2=C(C(=CC=C2)C)C)CC1)CCNC(C3=NC(=NC(=C3OC)C)C)=O
CHEMBL2047584,5.23,[C@H]([C@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C=CC3)F
CHEMBL2047583,5.19,[C@H]([C@@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C=CC3)F
CHEMBL584152,6.66,C=1C=C(C=C([C@H](N2C3=C(C=C2)C(=CC=C3)Cl)[C@H](O)CNC)C1)F
CHEMBL1078836,4.53,C(C=1C=CC(=CC1)SC)C(C)N(O)C
46890532,7.823910000000001,FC1=CC=C(C(N2CCNCC2)CC=3C(OC(F)(F)F)=CC=CC3)C=C1
71541573,7.251810000000001,FC1(CC1)C2=NC(COCC3(CCN(CC3)C)C4=CC=CC=C4)=CC(=C2)C(F)(F)F
CHEMBL384649,6.65,C1CN([C@H](C[C@@H]1CC2=CC=C(C=C2)F)CCCNC(NC3=CC(C(C)=O)=CC(C(=O)C)=C3)=O)C(CC)=O
CHEMBL373773,5.96,C=1C=C(C=CC1)CC(C2CCCCN2)C=3C=CC(=CC3)Cl
56659126,9.30016,ClC=1C=C([C@]23C(C2)(CNCC3)CN4C=C(C=C4)C)C=CC1Cl
90664702,7.4437,ClC=1C(=C(N2CCN(CC2)CC(O)CNC(=O)C=3N=C(N(C3C)C=4C(F)=CC=CC4)C)C=CC1)C
CHEMBL605919,6.47,C1=C2C(=C3C(=C1)OCC(C3)N(CCC(F)(F)F)CCCC=4C5=C(NC4)C=CC(=C5)F)C(=O)NCC2
CHEMBL2031885,6.09,C1(C2=CC=C3C(CCN(C3=O)CCN4CCC[C@H]4C)=C2)=CC=C(C(N5CCCC5)=O)C=C1
CHEMBL2333629,8.62,C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)N4CCC(CC4)C#N)C
CHEMBL340521,5.24,C12C([C@@H](OC(C3=CC=C(C=C3)Br)C=4C=CC=CC4)CC(N1C)CC2)C(=O)OC
CHEMBL2112973,7.64,N1(C2=C(C=CC=C2)C=3[C@@H](C1)[C@@H](ON3)CN4CCN(CC4)C/C=C/C=5C=CC=CC5)C(=O)NCC
10400022,8.18046,N(C1CC(CC1)C=2C=3C(NC2)=CC=C(C3)C#N)CC
44563647,9.481489999999999,Br/C=C\C1=CC(C2C(C3NC(C2)CC3)C(OCCF)=O)=CC=C1
CHEMBL2206524,6.58,C1=CC(=CC(=C1F)F)C2C3=C(CN(C2)C)C=CC=C3
CHEMBL468573,6.6,C=1(C=CC(C(OCCN2CCN(CC2)C[C@@H](CC3=CC=CC=C3)OC)C4=CC=C(C=C4)F)=CC1)F
CHEMBL513858,6.66,C=1(C=CC(C(OCCN2CCN(CC2)C[C@H](CC3=CC=CC=C3)OC)C4=CC=C(C=C4)F)=CC1)F
10319235,8.60033,O1C(CC2=C1C(N3CCN(CC3)CCC=4C=C5NC(=O)COC5=CC4)=CC=C2)(C)C
44592296,8.10018,FC1=CC(N2CCN(CC2)CCC3=C4OCC(=O)N(C4=CC=C3)C)=C5C(N=C(C=C5)C)=C1
54753271,6.5301800000000005,FC1=CC=C(C=2C=3C(N(CCCCN4CCC=5C(C4)=CC(OC)=C(OC)C5)C2)=CC=CC3)C=C1
CHEMBL221753,5.89,[N+](CCOCCOC=1C=CC(=CC1)C(C)(CC(C)(C)C)C)(C)(C)CC=2C=CC=CC2
CHEMBL1275707,8.14,N1C2=C(C=C(C=C2)F)C(C3CC(CC3)N(CC)CC)=C1
71562590,8.40012,FC1=CC(O[C@@H]([C@@H]2CCNC2)C3=CC=CC=C3)=CC(F)=C1
CHEMBL1077647,7.27,C1(=CC(=CC=C1Cl)Cl)C(=O)N(CC(C)C)[C@@H]2CNCC2
CHEMBL1257971,6.93,C1(=CC2=CNC(=C2C=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)O)C
44592195,9.52288,N([C@H]1CCNC1)(CCCC)CC2=CC=3C(C=C2)=CC=CC3
44579597,6.75203,O1C=2C=C(N3CCN(CC3)CCCCN4N=C(N5C=6C(C=C5)=CC=CC6)C=CC4=O)C=CC2OCC1
CHEMBL1079057,5.43,C(C=1C=CC(=CC1)SCC=2C=CC=CC2)C(C)N
CHEMBL419385,7.33,[C@H]1([C@@H](C=2C=C3C=CC(=CC3=CC2)O)C4CC1CC4)CN(C)C
CHEMBL1196025,4.33,C=12C(=CC(=C(C1)OC)OC)CCN(C2)C
CHEMBL1173594,8.2,C1CNC[C@@]2([C@]1(C2)C=3C=CC(=C(Cl)C3)Cl)COCC(F)(F)F
CHEMBL1078351,4.35,C(C(CC)N(O)C)C=1C=CC(=CC1)SCC
44568652,7.522880000000001,ClC=1C=C(CC=2C(CNC)=CC=CC2)C=CC1Cl
CHEMBL2206508,5.67,C1(=CC(=CC(=C1)F)C2C3=C(CN(C2)C)C=C(C=C3)C)F
CHEMBL256293,7.89,N=1C=C(CN(C)C)C(OC2=CC=C(C=C2CC)Cl)=CC1C
CHEMBL1079058,5.09,NC(CC=1C=CC(=CC1)SCCN(C)C)C
CHEMBL380523,8.05,C=1(C=CC=2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@@H](C2C1)NC)C(N(C)C)=O
10084648,9.60206,S(C=1C(CN(C)C)=CC=CC1)C=2C(N)=CC(=CC2)C
CHEMBL497845,5.4,C1=CC=C2C(=C1)[C@H](OC3=CC(=CC=C3C)F)[C@H](CNC)OC2
CHEMBL207635,8.51,C1(CN(CCO)C2CCNCC2)=CC=C(F)C=C1C(F)(F)F
11694495,7.522880000000001,FC1=C(C=C(CCC2OC(CC2)CCN)C=C1)C
CHEMBL1683901,7.47,C1CCCCC1(C2=CC=3C(C=C2)=CC=CC3)CNC
CHEMBL139168,8.39,C=1(OC(C=2C=CC(=CC2)Br)CCNC)C=3C(=CC=CC3)C=CC1
CHEMBL379021,5.96,C=1(C=C(C=CC1)[C@]2(CCCC[C@@H]2CN(C([2H])([2H])[2H])C([2H])([2H])[2H])O)OC([2H])([2H])[2H]
25181693,5.72125,O[C@]1([C@H](CCCC1)CN(C)C)C2=CC(OC([2H])([2H])[2H])=CC=C2
CHEMBL1237044,6.7,CN(C)CC1CCCCC1(C=2C=CC=C(C2)OC)O
CHEMBL438627,5.51,C1CCC[C@@H]([C@]1(C=2C=CC=C(OC)C2)O)CN(C([2H])([2H])[2H])C([2H])([2H])[2H]
CHEMBL493057,7.4,C=1C=C(CN(C)C)C(=CC1)SC2=CC=CC(=C2)C(F)(F)F
CHEMBL3260335,7.57,C1(=CC(=C(C=C1)OCC=2N=C(SC2)C)OC3CNC3)Cl
CHEMBL572951,6.95,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC=C3Br)[C@H](O)CNC)C1)F
44431739,8.46218,O(C(=O)[C@@H]1[C@@H]2N[C@@H](C[C@H]1C3=CC=C(C=C3)C#C)CC2)C
CHEMBL401976,5.46,[C@]1(C(N(CC)CC)=O)([C@H](CN)C1)C=2C=CC=CN2
CHEMBL2047562,4.57,N1(CCC(CC1)(O)CC=2C=CC=CC2)CCC(O)C=3C=4C(SC3)=CC=CC4
25029543,5.22185,S1(=O)(=O)N(CC=2C(N1C3=CC=CC=C3)=CC=CC2)CCCNC
CHEMBL3216521,7.72,N1(CC(CNC(C2=C(N(C(C=3C=CC=CC3)=N2)C4=CC=CC=C4)C)=O)O)CCN(CC1)C=5C(=C(C=CC5)C)C
CHEMBL343211,6.74,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(CC4=CC=CC=C4)C
CHEMBL1744190,6.52,[C@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(CC4=CC=CC=C4)C
CHEMBL89469,5.1,C1(C(=CC2N(C1CC2)C)C=3C=CC(=CC3)F)C(=O)OC
CHEMBL490382,8.0,C1(=CC(CN(C)C)=C(OC2=CC=C(C(=C2)F)SC)C=C1)N=S(C)(O)=O
21365270,6.9914,ClC1=CC=C(C2(CCCCC2)CN(C)C)C=C1
52947622,9.30016,FC1=CC(N2C[C@@H](N(CC2)CCC3=C4C(N(C(=O)C=C4)C)=CC=C3)C)=C5C(N=C(C=C5)C)=C1
52947615,9.30016,FC1=CC(N2C[C@H](N(CC2)CCC3=C4C(N(C(=O)C=C4)C)=CC=C3)C)=C5C(N=C(C=C5)C)=C1
44568321,7.22185,ClC=1C=C(CC2=C(CN(C)C)C=C(S(=O)(=O)N)C=C2)C=CC1Cl
53325966,8.1549,ClC=1C=C(N2CC[C@@H](N(C)C)C=3C2=CC=CC3)C=CC1Cl
50941458,8.52288,ClC=1C=C(N2CCC(N(C)C)C=3C2=CC=CC3)C=CC1Cl
CHEMBL6437,5.96,N12C(C=3C(=CC=CC3)CC4=C1C=CC=C4)CN(CC2)C
44430371,7.744730000000001,O(CCCN1CCN(C2CC2)CC1)C3=CC4=C(C(CN(C4)C)C5=CC=C(OC)C=C5)C=C3
CHEMBL2430696,4.65,C=1C=C(C=CC1)C2C(=O)NCC2C=3C=CC(Cl)=CC3
11384600,8.4437,O1N=C2[C@H]([C@@H]1CN3CCN(CC3)C/C(/C)=C/C4=CC=CC=C4)COC5=C2C=CC(O)=C5
CHEMBL237862,8.64,C=1C(=CC=C(C1)C2CN(C)CC3=C2C=CC(OC=4N=CC(=CC4)CN5CCCCC5)=C3)SC
CHEMBL318235,8.92,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C(=C/C=5C=CC(=CC5)F)/C
44419335,6.9318100000000005,FC1=CC=C(C[C@H]2C[C@@H](N(CC3CC3)CC2)CCCNC(=O)NC4=CC(=CC=C4)C(=O)C)C=C1
44430853,7.85387,FC=1C=C2C(C=3CCC(N(C)C)CC3)=CNC2=CC1
CHEMBL388605,5.9,C12N(C(CC1)C[C@@H]([C@@H]2C3=CC=C(C(=C3)OC)OC)C=4C=CC(=CC4)C)C
CHEMBL388825,5.83,C12N(C(CC1)C[C@H]([C@@H]2C3=CC=C(C(=C3)OC)OC)C=4C=CC(=CC4)C)C
CHEMBL1171392,7.8,N1CCN(C(C1)CC=2C=CC=CC2)C3=CC=CC=C3
5073,5.85387,FC=1C=C2ON=C(C3CCN(CC3)CCC4C(=O)N5CCCC=C5N=C4C)C2=CC1
CHEMBL1088312,6.42,C=1C=C(C=CC1)C2=CC(=C(N2CC(C)C)C)C(NCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)=O
CHEMBL497664,6.64,C1=CC=C2C[C@H]([C@H](C2=C1)OC3=CC=C(C=C3)C(F)(F)F)CN(C)C
CHEMBL527094,7.39,C=1C=C(C(NC)C)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1OC
49863852,7.4437,ClC1=C(N2CCN(CC2)CCCNC(=O)C=3C(=C(NC3C)C4=CC=CC=C4)C)C=CC=C1Cl
CHEMBL1290715,6.7,C1=CC(N2CCN(CC2)CCC3=C4C(=CC=C3)N=C(C=C4)O)=C5C=CC(=NC5=C1)C
CHEMBL1080747,7.1,C=1C=C(C=CC1)C2=CC(=C(N2C3=CC=C(C=C3)F)C)C(NCCCN4CCN(CC4)C5=CC(=CC=C5)Cl)=O
CHEMBL1276962,8.28,N1C2=CC=C(C#N)C=C2C(C3CC(CC3)N(C)CC4=CC=CC=C4)=C1
